SNO,AC_LATITUDE,AC_LONGITUDE,AC_COMPID,AC_MANAGEMENTCOMPANY,AC_PROJID,AC_NAME,AC_ADDRESS,AC_CITY,AC_STATE,AC_ZIP,AC_YEARBUIT,AC_QUANTITY,AC_AREAPERUNIT,AC_LEVEL,AC_PROJID,AC_NAME,AC_QUANTITY,AC_AREAPERUNIT,AC_YEARBUILT,MRG_CLASS,AXIOSUBMNEM,FILENAME
20001,34.060840607,-118.293197632,Berkshire Group,Berkshire Communities,47779,Berkshire K2LA,685 S New Hampshire Ave,Los Angeles,CA,90005,2016,177,572.91998291,7,47779,Berkshire K2LA,177,572.92,2016,A,LAC_SM13,TALEND
20010,40.779006958,-73.95362854,TIAA CREF,Dermot Realty Management Company,47810,The Colorado,201 E 86th St,New York,NY,10028,1987,256,621.880004883,35,47810,The Colorado,256,621.88,1987,BC,NYC_SM15,TALEND
20011,40.77797699,-73.95224762,L&B Realty Advisors,"Rose Associates, Inc.",47813,The Ventura,240 E 86th St,New York,NY,10028,1999,246,730.890014648,25,47813,The Ventura,246,730.89,1999,BC,NYC_SM15,TALEND
20013,40.775211334,-73.947563171,Glenwood,Glenwood,47815,The Cambridge,500 E 85th St,New York,NY,10028,1970,233,628.729980469,23,47815,The Cambridge,233,628.73,1970,BC,NYC_SM15,TALEND
20014,41.100650787,-73.416625977,The Bascom Group,Lincoln Property Company,47818,The Sheffield Sono,55 N Water St,South Norwalk,CT,6854,2008,136,882.539978027,5,47818,The Sheffield Sono,136,882.54,2008,BC,FFC_SM4,TALEND
20015,40.779659271,-73.953010559,Milstein Properties,Milford Management,47819,Claridge House,201 E 87th St,New York,NY,10128,1975,402,878.390014648,30,47819,Claridge House,402,878.39,1975,A,NYC_SM15,TALEND
20023,33.762149811,-117.936920166,The Bascom Group,Allen Properties Online,47848,The Bungalows,11050 Cynthia Cir,Garden Grove,CA,92843,1964,99,1073.939941406,2,47848,The Bungalows,99,1073.94,1964,A,ORC_SM21,TALEND
20025,40.88143158,-74.04573822,Capodagli Property Company,Greystar,47863,Meridia Metro,100 State St,Hackensack,NJ,7601,2016,222,761.400024414,6,47863,Meridia Metro,222,761.40,2016,A,NNJ_SM7,TALEND
20029,34.149459839,-118.08190155,Hines,Greystar,47874,The Ellington,3330 E Foothill Blvd,Pasadena,CA,91107,2017,187,847.570007324,5,47874,Bell Pasadena,187,847.57,2017,A,LAC_SM20,TALEND
20031,39.268829346,-76.61289978,Chesapeake Realty Partners,WPM Real Estate Management,47878,2 East Wells St,2 Wells St,Baltimore,MD,21230,2015,153,790.390014648,5,47878,2 East Wells St,153,790.39,2015,A,BAL_SM9,TALEND
20035,42.279880524,-71.659103394,TOLL BROTHERS ,TOLL BROTHERS ,47899,Parc Westborough,346 Turnpike Rd,Westborough,MA,1581,2016,186,1104.66003418,4,47899,Parc Westborough,186,1104.66,2016,A,BOS_SM10,TALEND
20037,34.02684021,-118.408401489,Frost Chaddock Developers,Frost Chaddock Developers,47902,M Lofts,3425 Motor Ave,Los Angeles,CA,90034,2014,74,443.089996338,5,47902,M Lofts,74,443.09,2014,BC,LAC_SM5,TALEND
20041,34.150169373,-118.258499146,Chandler Pratt and Partners,Greystar,47915,Onyx Glendale,313 W. California Ave,Glendale,CA,91203,2017,183,1003.020019531,7,47915,Onyx Glendale,183,1003.02,2017,A,LAC_SM10,TALEND
20046,38.919891357,-77.071403503,Bernstein Management Corporation,Bernstein Management Corporation,47929,2255 Wisconsin Ave,2255 Wisconsin Ave NW,Glover Park,DC,20007,2015,67,622.299987793,4,47929,2255 Wisconsin Ave,67,622.30,2015,A,WDC_SM11,TALEND
20051,37.756130219,-122.388999939,"Avant Group, Inc",Sares-Regis Management,47944,Abaca SF,2660 3rd St,San Francisco,CA,94107,2017,229,780.010009766,6,47944,Abaca,229,793.53,2017,BC,SFR_SM2,TALEND
20055,38.948768616,-76.972129822,Kettler,Kettler,47965,Avondale Overlook,2400 Queens Chapel Rd,Hyattsville,MD,20782,1965,247,911.700012207,12,47965,Avondale Overlook,247,911.70,1965,A,SMD_SM10,TALEND
20058,42.069389343,-71.106201172,Beacon Communities,Beacon Communities,47989,Ames Shovel Works ,50 Main St,North Easton,MA,2356,2014,113,1194.66003418,2,47989,Ames Shovel Works ,113,1194.66,2014,A,BOS_SM6,TALEND
20059,38.962730408,-77.032356262,Borger Management Inc.,Borger Management Inc.,48007,Rolling Terrace,1360 Peabody St NW,Washington,DC,20011,1941,57,553.510009766,3,48007,Rolling Terrace,57,553.51,1941,BC,WDC_SM12,TALEND
20060,38.88256073,-77.116676331,Marymount Management Inc.,Bozzuto Management,48012,The Rixey,1008 N Glebe Rd,Arlington,VA,22201,2018,256,790.91998291,15,48012,The Rixey,256,790.92,2018,A,SVA_SM3,TALEND
20061,38.877811432,-77.006492615,TOLL BROTHERS ,TOLL BROTHERS ,48014,Parc Riverside I,1011 First St SE,Washington,DC,20003,2015,287,787.690002441,13,48014,Parc Riverside I,287,787.69,2015,BC,WDC_SM2,TALEND
20071,42.347419739,-71.134033203,NATIONAL DEVELOPMENT,NATIONAL DEVELOPMENT,48039,E3 Green District,75 Brainerd Rd,Allston,MA,2134,2014,104,686.08001709,5,48039,E3 Green District,104,686.08,2014,BC,BOS_SM4,TALEND
20089,40.751239777,-74.032524109,JP Morgan Fleming,Bozzuto Management,48100,The Rivington,1130 Grand St,Hoboken,NJ,7030,1999,240,1001.599975586,6,48100,The Rivington,240,1001.60,1999,BC,NNJ_SM4,TALEND
20095,42.439998627,-71.024452209,Mack-Cali Realty Corporation,Roseland Property Management,48125,The Chase at Overlook Ridge I,12 Quarry Ln,Malden,MA,2148,2015,371,947.91998291,4,48125,The Chase at Overlook Ridge I,371,947.92,2015,BC,BOS_SM15,TALEND
20102,39.115623474,-77.168731689,RREEF Real Estate,Greystar,48147,The Huntington at King Farm,801 Elmcroft Blvd,Rockville,MD,20850,1999,735,1121.140014648,4,48147,The Huntington at King Farm,735,1121.14,1999,A,SMD_SM15,TALEND
20103,47.637104034,-122.357185364,RREEF Real Estate,Greystar,48148,The Queen Anne Apartment Collection,1920 Queen Anne Ave N,Seattle,WA,98119,2008,245,739.640014648,3,48148,The Queen Anne Apartment Collection,245,739.64,2008,A,SEA_SM16,TALEND
20118,33.778659821,-117.919143677,The Fieldstone Foundation,Privately Managed,48194,Arbor Glen,12680 Buaro St,Garden Grove,CA,92840,1962,136,926.469970703,1,48194,Arbor Glen,136,926.47,1962,A,ORC_SM21,TALEND
20128,40.803501129,-73.991760254,National Resources ,National Resources ,48238,The View I & II,2 Main St,Edgewater,NJ,7020,2014,110,955.229980469,5,48238,The View I & II,110,955.23,2014,A,NNJ_SM3,TALEND
20129,34.016819,-118.493896484,NMS Properties,Lincoln Property Company,48246,1420 SM,1420 5th St,Santa Monica,CA,90401,2013,50,797.320007324,6,48246,1420 SM,50,797.32,2013,A,LAC_SM29,TALEND
20130,34.016490936,-118.493499756,FULCRUM PROPERTIES ,Lincoln Property Company,48248,NMS @ 1430,1430 5th St,Santa Monica,CA,90401,2013,49,726.289978027,6,48248,1430 SM,49,726.29,2013,A,LAC_SM29,TALEND
20131,38.963260651,-77.034729004,"Alvin L. Aubinoe, LLC","Alvin L. Aubinoe, LLC",48253,Rockview,1440 Rock Creek Ford Rd NW,Washington,DC,20011,1955,89,679.289978027,5,48253,Rockview,89,679.29,1955,BC,WDC_SM12,TALEND
20145,39.072280884,-77.135276794,Commodore Management,Commodore Management,48272,Woodmont Park,1001 Rockville pike,Rockville,MD,20852,1965,404,732.960021973,2,48272,Woodmont Park,404,732.96,1965,BC,SMD_SM15,TALEND
20149,38.970035553,-77.033294678,Borger Management Inc.,Borger Management Inc.,48295,Luzon Apartments,6600 Luzon Ave NW,Washington,DC,20012,1942,117,863.679992676,5,48295,Luzon Apartments,117,863.68,1942,BC,WDC_SM12,TALEND
20155,40.907539368,-74.573867798,AvalonBay Communities,AvalonBay Communities,48304,Avalon Wharton,111 E Dewey Ave,Wharton,NJ,7885,2015,247,1005.210021973,4,48304,Avalon Wharton,247,1005.21,2015,A,NNJ_SM14,TALEND
20173,34.046779633,-118.255950928,"Simpson Property Group, LP","Simpson Property Group, LP",48356,Brockman Lofts,530 W 7th St,Los Angeles,CA,90014,1912,81,1095.510009766,12,48356,Brockman Lofts,81,1095.51,1912,A,LAC_SM6,TALEND
20185,38.878379822,-77.018379211,"Forest City Realty Trust, Inc.","Forest City Realty Trust, Inc.",48387,Eliot on 4th I,1001 SW 4th St,Washington,DC,20024,2017,365,855.609985352,12,48387,Eliot on 4th I,365,855.61,2017,A,WDC_SM14,TALEND
20193,47.575199127,-122.38659668,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,48404,Springline,3220 California Ave SW,Seattle,WA,98116,2016,136,717.309997559,5,48404,Springline,136,717.31,2016,A,SEA_SM31,TALEND
20199,47.678119659,-122.201896667,Continental Properties LLC,Blanton Turner,48438,Capri Apartments,324 Central Way,Kirkland,WA,98033,2016,73,750.010009766,5,48438,Capri Apartments,73,750.01,2016,A,SEA_SM14,TALEND
20207,38.773391724,-77.545822144,The Arcadia Companies,Bozzuto Management,48473,Arcadia Run I,8401 Rosebay Ln,Manassas,VA,20109,2013,152,931.210021973,4,48473,Arcadia Run I,152,931.21,2013,A,SVA_SM13,TALEND
20214,34.045940399,-118.262901306,UBS Realty Investors LLC,Alliance Residential Company,48496,Apex I,900 S Figueroa St,Los Angeles,CA,90015,2014,269,1002.890014648,30,48496,Apex I,269,1002.89,2014,A,LAC_SM6,TALEND
20215,47.648330688,-122.335800171,AMLI Residential,AMLI Residential,48497,AMLI Wallingford - North,1850 N 34th St,Seattle,WA,98103,2017,152,827.929992676,4,48497,AMLI Wallingford - North,152,827.93,2017,A,SEA_SM13,TALEND
20220,47.559951782,-122.38318634,Alliance Residential Company,Alliance Residential Company,48511,Broadstone Sky,4745 40th Ave SW,Seattle,WA,98116,2015,124,715.900024414,8,48511,Broadstone Sky,124,715.90,2015,A,SEA_SM31,TALEND
20225,34.185958862,-118.589797974,TIAA CREF,Greystar,48533,Oceano Warner Center,6355 De Soto Ave,Woodland Hills,CA,91367,2012,243,916.179992676,4,48533,Oceano Warner Center,243,916.18,2012,A,LAC_SM34,TALEND
20232,38.990829468,-77.033126831,Tower Companies,Tower Companies,48558,The Pearl,180 High Park Ln,Silver Spring,MD,20910,2017,284,844.099975586,14,48558,The Pearl,284,844.10,2017,A,SMD_SM16,TALEND
20239,34.045089722,-118.249610901,Capital Foresight,Cannon Management,48577,Santa Fe Lofts,121 E 6th St,Los Angeles,CA,90014,1906,80,720.809997559,6,48577,Santa Fe Lofts,80,720.81,1906,BC,LAC_SM6,TALEND
20261,34.098590851,-118.322998047,Kilroy Realty Corporation,NULL,48643,Hollywood Proper Residences,6121 Sunset Blvd,Los Angeles,CA,90028,2016,105,987.109985352,22,48643,Hollywood Proper Residences,105,987.11,2016,A,LAC_SM12,TALEND
20262,38.972961426,-77.026542664,Borger Management Inc.,Borger Management Inc.,48649,The Normandie,6817 Georgia Ave NW,Washington,DC,20012,1936,99,699.489990234,5,48649,The Normandie,99,699.49,1936,BC,WDC_SM12,TALEND
20263,38.832870483,-77.301895142,University George Mason,Lincoln Property Company,48653,Masonvale,4350 Staffordshire Ln,Fairfax,VA,22030,2009,157,1061.209960938,3,48653,Masonvale,157,1061.21,2009,A,SVA_SM10,TALEND
20265,39.047889709,-77.107040405,LCOR Residential,LCOR Residential,48656,Aurora ,5401 McGrath Blvd,North Bethesda,MD,20852,2014,299,779.859985352,18,48656,Aurora ,299,779.86,2014,A,SMD_SM14,TALEND
20267,37.993659973,-122.528999329,The Blackstone Group,Greystar,48658,33 North Apartments,33 San Pablo Ave,San Rafael,CA,94903,2013,73,1264.229980469,6,48658,33 North Apartments,73,1264.23,2013,A,SFR_SM12,TALEND
20272,41.823719025,-71.409973145,NULL,NULL,48665,Arcade Providence Micro Units,130 Westminster St,Providence,RI,2903,2013,48,233.850006104,3,48665,Arcade Providence Micro Units,48,233.85,2013,BC,PRO_SM3,TALEND
20274,39.14598465,-77.174423218,Frontier,Frontier,48671,Towne Crest,17500 Towne Crest Dr,Gaithersburg,MD,20877,1966,107,1020.539978027,2,48671,Towne Crest,107,1020.54,1966,BC,SMD_SM6,TALEND
20288,37.317249298,-121.909439087,The Sobrato Organization,Alliance Residential Company,48718,Elements ,1201 Parkmoor Ave,San Jose,CA,95126,2009,243,1079.869995117,4,48718,Elements ,243,1079.87,2009,BC,SAJ_SM3,TALEND
20290,37.259681702,-121.961288452,The Sobrato Organization,The Woodmont Company,48722,Aventino,200 Winchester Cir,Los Gatos,CA,95032,2004,290,646.239990234,3,48722,Aventino,290,646.24,2004,BC,SAJ_SM1,TALEND
20291,37.776260376,-122.397102356,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,48723,77 Bluxome Apartments,77 Bluxome St,San Francisco,CA,94107,2008,102,233,6,48723,77 Bluxome Apartments,102,233.00,2008,BC,SFR_SM7,TALEND
20292,47.674369812,-122.201934814,Prometheus,Prometheus,48724,128 on State,128 State St S,Kirkland,WA,98033,2007,123,914.460021973,6,48724,128 on State,123,914.46,2007,A,SEA_SM14,TALEND
20301,47.643188477,-122.188308716,Thrive Communities Management,Thrive Communities Management,48757,Yarrowood Highlands,11330 NE 36th Pl,Bellevue,WA,98004,1980,104,1159.619995117,3,48757,Yarrowood Highlands,104,1159.62,1980,A,SEA_SM7,TALEND
20306,47.712890625,-122.194496155,Prometheus,Prometheus,48763,Emerson,11010 NE 124th Ln,Kirkland,WA,98034,1983,207,832.090026855,3,48763,Emerson,207,832.09,1983,BC,SEA_SM14,TALEND
20307,34.048690796,-118.25567627,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,48765,Milano Lofts Apartments,609 S Grand Ave,Los Angeles,CA,90017,1920,103,827.820007324,13,48765,Milano Lofts Apartments,103,827.82,1920,BC,LAC_SM6,TALEND
20309,37.560390472,-122.325386047,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,48777,55 West Fifth Apartments,55 W 5th Ave,San Mateo,CA,94402,1963,241,1093.420043945,17,48777,55 West Fifth Apartments,241,1093.42,1963,A,SFR_SM1,TALEND
20310,47.646148682,-122.32510376,W.G. Clark Construction Co,Thrive Communities Management,48779,Eastlake Flats,2820 Eastlake Ave E,Seattle,WA,98102,2016,110,251.020004272,7,48779,Eastlake Flats,110,251.02,2016,BC,SEA_SM27,TALEND
20312,37.687610626,-121.887298584,St. Anton Capital,St. Anton Capital,48783,Anton Hacienda Apartments,5723 W Las Positas Blvd,Pleasanton,CA,94588,2015,134,876.719970703,4,48783,Anton Hacienda Apartments,134,876.72,2015,A,OAK_SM4,TALEND
20316,40.755210876,-73.995307922,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,48790,Mantena Apartments,431 W 37th St,New York,NY,10018,2012,94,743.380004883,12,48790,Mantena Apartments,94,743.38,2012,BC,NYC_SM3,TALEND
20317,37.390678406,-122.063926697,The Sobrato Organization,Alliance Residential Company,48793,Central Park at Whisman Station,100 N Whisman Rd,Mountain View,CA,94043,1999,354,990.760009766,2,48793,Central Park at Whisman Station,354,990.76,1999,A,SAJ_SM6,TALEND
20318,33.99797821,-118.473297119,AvalonBay Communities,AvalonBay Communities,48794,Avalon Venice on Rose,512 Rose Ave,Venice,CA,90291,2012,70,1207.260009766,3,48794,Avalon Venice on Rose,70,1207.26,2012,A,LAC_SM29,TALEND
20322,40.733009338,-73.863006592,Vornado Realty,"Rose Associates, Inc.",48810,The Alexander at Rego Park,61 55 Junction Blvd,Rego Park,NY,11374,2016,312,821.380004883,27,48810,The Alexander at Rego Park,312,821.38,2016,A,NYC_SM12,TALEND
20323,33.869228363,-117.833000183,Resmark Companies,MG Properties,48811,Union Place,1500 Cherry St,Placentia,CA,92870,2012,125,1242.83996582,3,48811,Union Place,125,1242.84,2012,A,ORC_SM5,TALEND
20324,42.348628998,-71.074157715,Related Companies,The Related Group,48814,One Back Bay,"135 Clarendon St, 6th floor",Boston,MA,2116,2009,176,830.440002441,33,48814,One Back Bay,176,830.44,2009,A,BOS_SM3,TALEND
20332,41.315929413,-73.856307983,Ginsburg Development Companies,Lincoln Property Company,48832,The Landing Of Mohegan Lake,209 New Chalet Dr,Mohegan Lake,NY,10547,1988,206,998.820007324,2,48832,The Landing Of Mohegan Lake,206,998.82,1988,A,WCC_SM2,TALEND
20344,40.767765045,-73.991531372,Two Trees Management Company,Bozzuto Management,48857,Instrata at Mercedes House,550 W 54th St,New York,NY,10019,2013,162,891.880004883,10,48857,Instrata at Mercedes House,162,891.88,2013,A,NYC_SM3,TALEND
20353,32.718360901,-117.157203674,Berkshire Group,Berkshire Communities,48868,The Rey Phase I,801 A St,San Diego,CA,92101,2017,478,687.150024414,17,48868,The Rey I,478,687.15,2017,A,SDC_SM4,TALEND
20355,34.044948578,-118.250167847,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",48879,Pacific Electric Lofts,610 S Main St,Los Angeles,CA,90014,1905,156,798.460021973,9,48879,Pacific Electric Lofts,156,798.46,1905,BC,LAC_SM6,TALEND
20358,40.618289948,-74.626899719,The Woodmont Company,Woodmont Properties,48884,Woodmont Square at Bridgewater,100 Bellis Ct,Bridgewater,NJ,8807,2012,100,1133,3,48884,Woodmont Square at Bridgewater,100,1133.00,2012,A,CNJ_SM8,TALEND
20364,39.498970032,-76.332603455,"Hill Management Services, INC",Peak Management,48919,Avanti Luxury Apartments,321 Russo Way,Bel Air,MD,21015,2017,198,1298.219970703,3,48919,Avanti Luxury Apartments,198,1298.22,2017,A,BAL_SM11,TALEND
20367,40.946018219,-73.057487488,Fairfield Properties,Fairfield Properties,48925,Fairfield at Port Jefferson,655 Belle Terre Rd,Port Jefferson,NY,11777,1970,96,626.66998291,2,48925,Fairfield at Port Jefferson,96,626.67,1970,A,LIS_SM2,TALEND
20369,40.936908722,-73.070213318,Fairfield Properties,Fairfield Properties,48927,Fairfield Falls at Port Jefferson,3 Presidents Dr,Port Jefferson,NY,11777,1965,64,721.75,2,48927,Fairfield Falls at Port Jefferson,64,721.75,1965,BC,LIS_SM2,TALEND
20372,40.708408356,-74.005584717,CARMEL PARTNERS ,Greystar,48940,15 Cliff,15 Cliff St,New York,NY,10038,2001,156,638.849975586,32,48940,15 Cliff,156,638.85,2001,A,NYC_SM5,TALEND
20373,40.942127228,-73.067657471,"Barnum Equities, LLC.",The Gitto Group,48945,The Barnum House,50 Barnum Ave,Port Jefferson,NY,11777,2001,30,996.469970703,3,48945,The Barnum House,30,996.47,2001,A,LIS_SM2,TALEND
20379,34.129371643,-117.86289978,AvalonBay Communities,AvalonBay Communities,48961,AVB Glendora,121 E Rte 66,Glendora,CA,91740,2016,280,950.890014648,4,48961,AVB Glendora,280,950.89,2016,A,LAC_SM11,TALEND
20380,40.7225914,-74.063491821,Building & Land Technology,Bozzuto Management,48967,The Beacon(Orpheum),24 Beacon Way,Jersey City,NJ,7304,2013,158,788.179992676,17,48967,The Beacon(Orpheum),158,788.18,2013,BC,NNJ_SM5,TALEND
20381,33.959499359,-118.421096802,Decron Properties,Decron Properties,48969,Playa Del Oro West,8601 Lincoln Blvd,Los Angeles,CA,90045,2015,260,871,6,48969,Playa Del Oro West,260,871.00,2015,A,LAC_SM8,TALEND
20383,38.946868896,-77.065238953,Saul Centers Inc.,B.F. Saul Company,48978,Park Van Ness,4455 Connecticut Ave NW,Washington,DC,20008,2016,243,796.070007324,7,48978,Park Van Ness,243,796.07,2016,A,WDC_SM15,TALEND
20390,37.402202606,-121.942359924,Irvine Company,Irvine Company,49001,River View Building 1,250 Brandon Street,San Jose,CA,95134,2016,369,854.130004883,6,49001,River View Building 1,369,854.13,2016,A,SAJ_SM7,TALEND
20391,37.404174805,-121.942131042,Irvine Company,Irvine Company,49002,River View Building 3,250 Brandon St,San Jose,CA,95134,2016,295,906.969970703,5,49002,River View Building 3,295,906.97,2016,A,SAJ_SM7,TALEND
20392,37.368000031,-121.994003296,Irvine Company,Irvine Company,49003,Monticello Village,3555 Monroe St,Santa Clara,CA,95051,2017,821,1019.950012207,5,49003,Monticello Village,821,1019.95,2017,A,SAJ_SM10,TALEND
20406,33.786720276,-117.891601562,AMLI Residential,AMLI Residential,49029,AMLI Uptown Orange ,385 S Manchester Ave,Orange,CA,92868,2017,334,963.909973145,4,49029,AMLI Uptown Orange ,334,963.91,2017,A,ORC_SM21,TALEND
20411,32.935012817,-117.22517395,Gables Residential,R&V Management Corporation,49039,Altura Carmel Valley,11921 Carmel Creek Rd,San Diego,CA,92130,2017,180,1396.869995117,4,49039,Altura Carmel Valley,180,1396.87,2017,A,SDC_SM19,TALEND
20418,37.703651428,-121.92829895,NULL,Berkshire Communities,49058,Aster,6775 Golden Gate Dr,Dublin,CA,94568,2017,313,843.030029297,5,49058,Aster,313,843.03,2017,A,OAK_SM4,TALEND
20419,37.372150421,-122.036300659,Marcus and Millichap Companies,Alliance Residential Company,49062,481 on Mathilda,481 S Mathilda Ave,Sunnyvale,CA,94085,2017,100,884.409973145,4,49062,481 on Mathilda,100,884.41,2017,A,SAJ_SM13,TALEND
20429,47.619430542,-122.309196472,David Odegard,Avenue5 Residential,49095,Ruth Court Apartments,123 18th Ave E,Seattle,WA,98112,2017,64,592.41998291,4,49095,Ruth Court Apartments,64,592.42,2017,BC,SEA_SM5,TALEND
20430,34.091060638,-118.345687866,Barings,Alliance Residential Company,49130,Domain WeHo,7141 Santa Monica Blvd,West Hollywood,CA,90028,2017,166,871.099975586,6,49130,Domain WeHo,166,871.10,2017,A,LAC_SM12,TALEND
20435,47.307170868,-122.229202271,Palladium Real Estate Services,Palladium Real Estate Services,49144,Trek Apartments,10 E Main St,Auburn,WA,98002,2015,125,683.599975586,6,49144,Trek Apartments,125,683.60,2015,A,SEA_SM1,TALEND
20442,34.058250427,-118.310447693,Vista Investmnet Group,Statewide Enterprises,49160,Arwyn Manor,3835 W 8th St,Los Angeles,CA,90005,1928,59,498.309997559,6,49160,Arwyn Manor,59,498.31,1928,BC,LAC_SM13,TALEND
20445,47.618850708,-122.344955444,"Essex Property Trust, Inc.","Essex Property Trust, Inc.",49175,Annaliese,118 6th Ave N,Seattle,WA,98109,2010,56,861,8,49175,Annaliese,56,861.00,2010,BC,SEA_SM27,TALEND
20447,34.08631134,-118.361831665,Frost Chaddock Developers,Frost Chaddock Developers,49188,801 North,801 N Fairfax Ave,Los Angeles,CA,90046,2009,93,734.049987793,5,49188,801 North,93,734.05,2009,A,LAC_SM12,TALEND
20448,34.105060577,-118.323699951,LaSalle Investment Management,~01_Legacy Partners,49192,La Belle at Hollywood Tower,6138 Franklin Ave,Hollywood,CA,90028,2010,146,817.559997559,4,49192,La Belle at Hollywood Tower,146,817.56,2010,A,LAC_SM12,TALEND
20461,47.610080719,-122.197868347,SECURITY PROPERTIES ,SU Development,49223,Soma-Bellevue,10701 Main St,Bellevue,WA,98004,2011,74,552.090026855,7,49223,Sylva on Main,74,552.09,2011,BC,SEA_SM7,TALEND
